col_0,col_1,col_2
0.3222263843981018,0,1
0.32249856570519625,0,1
0.3227989862170355,0,1
0.3233265781792988,0,1
0.32341831459643827,1,0
0.3236222938325744,1,0
0.32402248673372624,1,0
0.3251892707745683,1,0
0.32554150903041373,1,0
0.3262712776879135,1,0
0.32740128861421813,1,0
0.32853675567485646,1,0
0.3314851113189344,0,1
0.3315690935276375,1,0
0.3323734612722927,0,1
0.33261544781505725,1,0
0.33340538645048334,1,0
0.33357159972627104,1,0
0.33358897035706336,1,0
0.333735225615553,0,1
0.3340561842116539,0,1
0.3341567260544624,0,1
0.335349283097656,1,0
0.33672174184189485,1,0
0.3370773541871044,1,0
0.33775168938478783,1,0
0.3378481343126868,1,0
0.33803100368609873,1,0
0.3382042160082928,0,1
0.33955574576811814,1,0
0.33986462107266574,1,0
0.34031049379691025,1,0
0.34055236535235217,1,0
0.34100817042133785,1,0
0.3411466505445815,0,1
0.34369461993864564,1,0
0.34394626283026697,1,0
0.34592009041383087,0,1
0.34679597026929265,0,1
0.34785209073079343,1,0
0.348776811275402,1,0
0.3496373994058721,1,0
0.349799137868972,1,0
0.3501350227089102,0,1
0.3505302374420575,0,1
0.35209336357559196,1,0
0.35280295195848466,1,0
0.35531967669180026,1,0
0.3564883692761769,1,0
0.3571732279872603,0,1
0.35717487316910623,1,0
0.3574530715136221,1,0
0.357521033974513,1,0
0.3576614353870016,1,0
0.35799783387257367,0,1
0.35823980693653423,1,0
0.35843666014087383,0,1
0.35929589373814785,1,0
0.3595614305827069,1,0
0.3599358823273357,1,0
0.3612450177314224,1,0
0.361432331631078,1,0
0.3614332380621357,1,0
0.36170824170408566,0,1
0.362272345853533,1,0
0.363271223488121,0,1
0.3634671508151304,1,0
0.3646617090266672,1,0
0.364706377354278,1,0
0.3648726324406431,0,1
0.3649765057913119,0,1
0.3652408666116955,1,0
0.36535817527752856,0,1
0.3667982021831014,1,0
0.36759536075771887,0,1
0.3684039512316985,1,0
0.3686670111894999,1,0
0.36987120314114863,1,0
0.370284019547186,1,0
0.37069103604820736,1,0
0.37091274336236824,1,0
0.37118182279480577,0,1
0.3711967031377677,1,0
0.3719341102980944,1,0
0.3725491931759037,1,0
0.3738182644139282,0,1
0.3741088862380212,1,0
0.37440841415512743,1,0
0.3766885149790467,1,0
0.3780467169857909,1,0
0.3791412430223944,1,0
0.37955844076397777,1,0
0.38030013331735407,1,0
0.38040093989551754,0,1
0.38056482431136424,1,0
0.38105061727811135,1,0
0.381054360621176,1,0
0.3812591179017891,1,0
0.3813402598160573,1,0
0.3821695682835708,0,1
0.38267971001813544,1,0
0.3829867497639853,1,0
0.3835803689765664,0,1
0.38358828900647607,1,0
0.38414134986060194,0,1
0.3843743558687277,1,0
0.3853832595900084,1,0
0.38583665218240454,1,0
0.38608059858536525,1,0
0.38620382522912994,1,0
0.3867835410438212,0,1
0.38687734377509886,1,0
0.3871710537593101,1,0
0.38749230764279485,1,0
0.38792646482627874,0,1
0.3881397655876212,1,0
0.38886366619176294,1,0
0.38955014458000325,1,0
0.39065944418205045,0,1
0.3911307738168914,1,0
0.3912901242170485,1,0
0.3967491232662121,1,0
0.39713834014830335,1,0
0.39718463846614976,0,1
0.3974865864060408,1,0
0.3982597489970426,0,1
0.3987301111395743,1,0
0.3990511177953796,1,0
0.400581086033133,1,0
0.4005931935078244,0,1
0.40077727758995113,1,0
0.4011193296239676,1,0
0.401562342786372,1,0
0.40159463487568325,0,1
0.4053706035377556,0,1
0.4067130657358298,1,0
0.40697033233745666,1,0
0.4074198882264176,1,0
0.407519185894898,1,0
0.4083576178367144,0,1
0.40883973700449056,0,1
0.410197749887086,0,1
0.4102012541907525,1,0
0.4103727829201104,1,0
0.4106487778307996,1,0
0.4110143310142259,0,1
0.4118977032887024,1,0
0.41253780596658873,1,0
0.41434788005935486,1,0
0.41655232672687986,1,0
0.41707100021988625,0,1
0.417164739133134,1,0
0.41769563138659294,0,1
0.4179146831201569,0,1
0.41810842617996097,0,1
0.4182207444827908,0,1
0.41880460434062894,1,0
0.4188525276413079,1,0
0.419942114098494,0,1
0.4215518860205614,1,0
0.42185157180838656,0,1
0.42202553673976984,1,0
0.42227045719250567,1,0
0.42247332641973656,1,0
0.423226289499654,1,0
0.4245715393431747,1,0
0.4247955451977278,1,0
0.4254145805755852,1,0
0.42623745028478754,1,0
0.42708195357292833,0,1
0.4271720017582004,1,0
0.4273952493292763,0,1
0.427521540324804,1,0
0.42823484403593526,1,0
0.42880324396701935,1,0
0.4290651615621901,1,0
0.42906867211691857,1,0
0.4295486957739714,1,0
0.42978674604810607,1,0
0.43008292755822,1,0
0.43052734317823166,0,1
0.43101309352947353,0,1
0.4314996475258575,1,0
0.43201711781149293,1,0
0.43308184131436206,0,1
0.4340575028180654,0,1
0.43425878963440295,1,0
0.43504364229654735,0,1
0.43513616360050034,1,0
0.4360741943534008,1,0
0.4363986193290685,1,0
0.4364545923983164,1,0
0.4364561232324944,1,0
0.43670914914681674,1,0
0.4372789365588929,0,1
0.4373562845010236,0,1
0.4381631548337674,0,1
0.4381818070745715,1,0
0.43831149026841126,1,0
0.43849270050339983,1,0
0.4386671200778608,0,1
0.4388668948158,1,0
0.4392514657744096,0,1
0.43972178723498134,1,0
0.43975585193231725,1,0
0.44058652842891854,1,0
0.4409205191392426,1,0
0.4409658836454384,1,0
0.4410599973077978,1,0
0.4420484992076475,0,1
0.4440019585952436,0,1
0.44451964629593504,1,0
0.4452145895354164,0,1
0.445262768213065,0,1
0.4454883029478902,0,1
0.4457479809965422,1,0
0.44636527677263776,1,0
0.4471393054461968,1,0
0.44806152532704585,0,1
0.4481063944332834,1,0
0.44810794438312074,1,0
0.4481992252425537,1,0
0.4498830835442796,0,1
0.450336307963188,1,0
0.45168754050744886,1,0
0.4526694585825477,1,0
0.4527623481071434,1,0
0.45328628331043086,1,0
0.45329214887244873,0,1
0.45460068228775,1,0
0.4549505878254658,1,0
0.45512417195732735,0,1
0.4552724988821169,1,0
0.45623634708084815,1,0
0.45681150872875154,1,0
0.45826882507108574,1,0
0.4585646886690938,1,0
0.46015072253927913,1,0
0.46158660697629894,1,0
0.46267440826069633,1,0
0.4631879578919921,0,1
0.4634503949501649,0,1
0.464213006322768,0,1
0.4647229465964967,1,0
0.46536664502257186,1,0
0.4657438816866828,1,0
0.4658457479402284,1,0
0.46624597662766154,0,1
0.4665068215216488,0,1
0.4679575075698781,0,1
0.4683433468231166,1,0
0.4685367152802481,1,0
0.4685662033636605,1,0
0.46865047353190087,1,0
0.4690925908628213,1,0
0.4696277048406144,0,1
0.46973105615853605,0,1
0.4699889106781552,1,0
0.4699949513752792,0,1
0.46999699266112815,1,0
0.4707857659134532,0,1
0.4709725921194151,0,1
0.4710542944057664,1,0
0.4731578686278842,0,1
0.47384306498101736,0,1
0.47397415410718735,1,0
0.475036638902369,0,1
0.47517605160101034,1,0
0.47545455837240913,1,0
0.4760376822137956,1,0
0.47606692901173386,1,0
0.4769305919283696,1,0
0.4769325035961328,0,1
0.4775788143356697,1,0
0.47762855795368486,1,0
0.4781086766308643,1,0
0.4783158775448553,0,1
0.4787719777942036,0,1
0.4787790006492385,1,0
0.4791615408926312,1,0
0.47935817557459703,1,0
0.48027643931126146,1,0
0.48066037910954706,1,0
0.48108248959029853,1,0
0.4821876837031599,0,1
0.48257951986856346,1,0
0.48337635558592784,0,1
0.4833849115733785,1,0
0.4837331594796005,0,1
0.4840097774171141,0,1
0.4851468223209216,1,0
0.48539115890541606,1,0
0.48572403173501216,1,0
0.4864825936336008,0,1
0.4870937784949825,1,0
0.4879410325580295,0,1
0.4886718307737857,1,0
0.4887384384377063,0,1
0.48901992367675656,1,0
0.48946814537652794,1,0
0.4896523158973716,1,0
0.4898227508810975,1,0
0.4898251151233639,0,1
0.4899783732049758,0,1
0.4902948230457999,1,0
0.4903269572008829,1,0
0.4911345693458567,1,0
0.492028468803446,1,0
0.49235789148293085,1,0
0.49299916260960486,0,1
0.4930681760042948,1,0
0.49333585505783106,1,0
0.49342523224509194,1,0
0.4937420526669457,0,1
0.4939601121344112,1,0
0.49437086402513686,0,1
0.4944087282204108,1,0
0.4951836078157761,1,0
0.49583947495977687,1,0
0.4960469654935404,1,0
0.4965634634780073,1,0
0.4971765716087104,1,0
0.4975901457722363,1,0
0.4979619562943961,0,1
0.49821695002642075,0,1
0.4987213555295282,0,1
0.4998143073968054,1,0
0.4999505997876155,1,0
0.4999846628739483,1,0
0.5004092068424235,1,0
0.5009026810463699,1,0
0.5017132961064503,1,0
0.5031334210395115,1,0
0.5043023497260435,1,0
0.5045384465999634,1,0
0.5050262298357471,1,0
0.5058149655232195,1,0
0.5060142330572867,1,0
0.506232372649191,1,0
0.506813155523177,1,0
0.506834143969468,1,0
0.506946688830321,1,0
0.5074635025289918,0,1
0.5082059918487912,0,1
0.508333620138128,1,0
0.5086305984632592,0,1
0.5089093479749544,1,0
0.5091234608724488,1,0
0.5092734743452912,1,0
0.5093507275473319,1,0
0.5094247327913022,0,1
0.5112418870874944,1,0
0.5116899854468113,1,0
0.5119549996356759,1,0
0.5121698860763805,1,0
0.5131796916778304,1,0
0.5138705445846558,1,0
0.514247670309774,0,1
0.5145589190631309,1,0
0.5148110245454555,1,0
0.5148487495116049,1,0
0.5151329859196128,1,0
0.5151993190002099,1,0
0.5155523536643275,1,0
0.5157651846689524,1,0
0.5160208951658898,1,0
0.5169146324814273,0,1
0.5180486366172236,1,0
0.5189798593533815,1,0
0.5199830605439679,0,1
0.5208024912716646,1,0
0.5212283733529306,0,1
0.5220935660852268,1,0
0.5221129678396134,1,0
0.522254021481031,0,1
0.5222860038531335,1,0
0.5227231818696575,1,0
0.5228614971694566,1,0
0.5242690090862951,1,0
0.5258150077495014,1,0
0.5261236139683676,1,0
0.5261249406406758,0,1
0.5269194497859507,1,0
0.5269784752980065,1,0
0.5271770784782208,1,0
0.5272612583048879,1,0
0.5287532385296706,1,0
0.5291456157380202,0,1
0.5291513146356854,1,0
0.5293811934124139,1,0
0.5295119550436532,0,1
0.5295429668880646,1,0
0.5296054973417363,1,0
0.5296370151431491,1,0
0.5298514479904274,1,0
0.5299516540396054,1,0
0.5299634484944542,1,0
0.5300361873994316,1,0
0.5301519485915075,1,0
0.5302996669287936,0,1
0.5306145063150032,1,0
0.530837750506208,1,0
0.5308753837698698,1,0
0.5312806750610395,0,1
0.5314176587803427,1,0
0.5317211693570518,0,1
0.5326592730022708,0,1
0.5327458412074585,1,0
0.533807953736367,1,0
0.534588340370104,1,0
0.5359168418317065,1,0
0.5363053044691478,1,0
0.5365424819160977,1,0
0.5367423469496679,0,1
0.5370725190396748,1,0
0.5370822771891068,1,0
0.5375030403243424,1,0
0.5375455578975119,0,1
0.5383773555850361,1,0
0.5385379969425353,1,0
0.5390907334042278,1,0
0.53916630137624,1,0
0.5392818538319718,1,0
0.5392974277285666,1,0
0.5395582799362105,1,0
0.5396417186949585,0,1
0.5399142356785186,1,0
0.5399362004181674,1,0
0.5405166614402048,1,0
0.5416005014609396,1,0
0.5418141854231894,1,0
0.5429622699060532,0,1
0.543247210255268,1,0
0.5439195416123206,0,1
0.54401210455765,1,0
0.5445132967780502,1,0
0.54493344790909,1,0
0.5451033787178847,0,1
0.5451386981273143,1,0
0.5455889821028218,1,0
0.5457680366949518,1,0
0.5458385528849469,1,0
0.546264915148496,1,0
0.5471174992444345,1,0
0.5472162225099784,1,0
0.5473617422598882,0,1
0.5474793547610828,0,1
0.5476614647561451,1,0
0.5477356432964516,1,0
0.5481454987964721,1,0
0.5483023157910402,1,0
0.548762064422867,1,0
0.5493607769660384,1,0
0.5494794389122983,1,0
0.549572010664567,1,0
0.5499896467558759,1,0
0.550513385380302,1,0
0.5507058075565272,1,0
0.5509220610328659,0,1
0.5529201234114206,1,0
0.5529833345898382,0,1
0.5532879458917715,1,0
0.55436620493168,0,1
0.5555271773005824,1,0
0.5556011040157078,0,1
0.556002556872938,1,0
0.5562590739872558,1,0
0.5562637455494811,1,0
0.5563817463372353,1,0
0.5566402386733238,0,1
0.556694703551594,0,1
0.5568993490818652,1,0
0.557163461310723,0,1
0.5574799568171435,1,0
0.55796892047748,0,1
0.5580380304179821,1,0
0.5585420767915297,1,0
0.5591096483894519,1,0
0.5598548319500185,1,0
0.5620140040949644,1,0
0.5621358666543083,1,0
0.5627224560928844,1,0
0.5631278840233872,1,0
0.5633113667125174,1,0
0.5636488658215937,1,0
0.5636587505619921,1,0
0.5644012888516278,0,1
0.5648099377609104,1,0
0.5653044112680369,1,0
0.5655621041544552,1,0
0.5657369990624967,0,1
0.5664053176634958,1,0
0.5665876486576552,0,1
0.5667300416929694,1,0
0.5667320083099597,1,0
0.5670002713433522,1,0
0.5670990713457758,1,0
0.5673477836569805,0,1
0.5674378977679033,1,0
0.5677238606116628,1,0
0.5682005314426122,1,0
0.5683823177222043,1,0
0.5686402013005517,0,1
0.568862857134431,0,1
0.5695075982687892,1,0
0.5699922959080608,1,0
0.5701500314304664,1,0
0.5707053203867096,1,0
0.5712533132630009,1,0
0.5712652612134688,1,0
0.5713747301029206,1,0
0.5717841612209902,0,1
0.5738308912433158,0,1
0.5740855794498393,1,0
0.5742171103878212,0,1
0.5752143794761625,0,1
0.5753446155004716,1,0
0.5756281474771023,1,0
0.5757245911712827,1,0
0.5758492800174478,0,1
0.5760156389359792,1,0
0.5760526092611874,1,0
0.5760727804741337,1,0
0.5766707591061456,1,0
0.5776432332959567,1,0
0.5776559317767281,1,0
0.5783736337005115,1,0
0.5787782496648544,1,0
0.5790556006912276,1,0
0.5792159278521943,1,0
0.5793581751110776,1,0
0.581314125699149,1,0
0.5819812991941021,0,1
0.5823810039702506,0,1
0.5824698288597335,1,0
0.5830422162018698,1,0
0.5837390438918555,1,0
0.5847792146223711,1,0
0.5849055298218137,1,0
0.5849575860637222,1,0
0.5852291175011638,1,0
0.5853390800515152,0,1
0.5854164627897185,1,0
0.5854203032530274,1,0
0.586767473787615,1,0
0.5869877915888468,1,0
0.5874027844583579,1,0
0.5874947465456763,1,0
0.5875329526533368,0,1
0.5883804061896322,1,0
0.5887625897615726,1,0
0.5889566428515443,0,1
0.589143346074245,1,0
0.589410404963119,1,0
0.5899128232115867,1,0
0.5899180774759185,0,1
0.5903730371950993,1,0
0.5904185208512793,0,1
0.5907801529611333,1,0
0.5909706969042197,1,0
0.5913528435135771,1,0
0.5919303829188504,0,1
0.5930223039364688,1,0
0.5930710726851091,1,0
0.5932351214412804,1,0
0.593341766563435,1,0
0.5935220892315867,1,0
0.5938502124688784,0,1
0.5943462267247078,1,0
0.5946390979652494,0,1
0.5953087029869211,1,0
0.5958344015336687,1,0
0.5958544636093769,1,0
0.5961697144203991,1,0
0.5963957741582182,1,0
0.59667207667042,1,0
0.5967077659848484,1,0
0.5968412803905332,0,1
0.5977428699853286,1,0
0.597780555702511,1,0
0.5984252325431539,0,1
0.5984426465460926,1,0
0.5991098524171948,1,0
0.5994287828475188,1,0
0.5997042334147809,1,0
0.6010528714625835,0,1
0.6012851459229902,0,1
0.6019051061573438,1,0
0.6022297931336206,1,0
0.6025199223750689,1,0
0.6026187912159878,1,0
0.6029613134355856,1,0
0.6032850348806835,1,0
0.6039288619563027,1,0
0.6049191592019825,1,0
0.6050664790611139,1,0
0.6055892155414592,1,0
0.606834468248496,1,0
0.6069780213899633,1,0
0.6075010254981129,1,0
0.6082268322331921,1,0
0.6085657889345502,1,0
0.6088095531524351,0,1
0.6090484405542306,1,0
0.6091262727451345,1,0
0.6091975192995798,1,0
0.6102932810303542,1,0
0.6108107667048441,1,0
0.6110159644157948,0,1
0.6113195802940204,1,0
0.6116266569054484,0,1
0.6123374767723124,0,1
0.6126196887258902,1,0
0.6133116534454357,1,0
0.6133695566185052,1,0
0.6135828708948997,1,0
0.6167555694451591,1,0
0.6168135127314289,1,0
0.617567097926548,1,0
0.6179276032364425,1,0
0.6180917026589174,1,0
0.6183248588103696,1,0
0.6185820108878675,1,0
0.6187812569571758,1,0
0.6190847259528095,0,1
0.6192620919884919,0,1
0.6203570810081529,1,0
0.6207005934324396,0,1
0.6214070752206612,0,1
0.6221752839529845,1,0
0.6224229979988398,0,1
0.62268285006739,1,0
0.6233689249533635,1,0
0.6238531773970082,1,0
0.6239492336459657,1,0
0.6239664252016601,1,0
0.6241901737025348,1,0
0.624601144343257,1,0
0.6251114483703023,1,0
0.6255064721557829,1,0
0.6255889104560844,1,0
0.625739982216528,1,0
0.6260003789743229,1,0
0.6262501698830283,0,1
0.6262840593657187,1,0
0.6264905990588845,1,0
0.6267537580337904,1,0
0.6269155792824763,1,0
0.6271297428710566,1,0
0.6278815880510256,1,0
0.6280638969536484,1,0
0.6283800700032768,0,1
0.6286569016158563,1,0
0.6286752036747084,1,0
0.6287186550497749,1,0
0.6295533468232819,1,0
0.6301175856581683,1,0
0.6303081415177053,1,0
0.6312599095005521,1,0
0.6319135641070392,1,0
0.6337950221519182,1,0
0.6338361872478041,1,0
0.633951682950087,1,0
0.6342474090316198,1,0
0.6346849511317052,1,0
0.635128450783663,1,0
0.6351482639689271,1,0
0.6351955506357938,1,0
0.635299898707226,1,0
0.6354821497493741,0,1
0.6365555614470769,1,0
0.6366713091569072,0,1
0.6366904659556364,1,0
0.6367946259391656,1,0
0.6379197320042793,1,0
0.6382015545827393,0,1
0.63849520626885,1,0
0.6387327358324675,0,1
0.6388705017173496,1,0
0.6390090363747586,1,0
0.6395726766683544,1,0
0.6398872523601435,1,0
0.6400230463135068,1,0
0.6400471287411305,1,0
0.6404864712038688,0,1
0.6406389939539588,1,0
0.640874884313255,1,0
0.6419874849657502,0,1
0.6422678819283868,1,0
0.6430425581030075,1,0
0.6438880052506559,0,1
0.6441520575893298,1,0
0.6449200521634211,1,0
0.6456499474627887,0,1
0.6469829097216452,1,0
0.6474430048816936,1,0
0.6474920948024265,0,1
0.6476232301515495,1,0
0.6476542099202102,1,0
0.6481645844168716,1,0
0.6481768618663022,1,0
0.6488208270296459,1,0
0.6488626530290966,1,0
0.6488756823812002,1,0
0.6495717561284005,1,0
0.650511293087244,0,1
0.6508792499856833,1,0
0.6508990307754374,1,0
0.6509932633295463,1,0
0.6512140877234813,1,0
0.6513093677712801,1,0
0.6516701451238704,1,0
0.6521212371206251,1,0
0.6521685371088614,1,0
0.6524982497450793,1,0
0.6528980483322189,1,0
0.6529225320895364,1,0
0.6537608616785551,0,1
0.653762128303384,0,1
0.6538984116819491,1,0
0.6538994369258508,0,1
0.6539075907917841,1,0
0.654025285137678,1,0
0.6549816798249843,0,1
0.6550726896142216,1,0
0.6551840232213536,0,1
0.6556129752148526,1,0
0.6567140536549035,0,1
0.6567275230808302,1,0
0.6577520087963244,1,0
0.658035899095745,1,0
0.6582449056529465,1,0
0.658529554816476,1,0
0.6589250953339321,1,0
0.6593798065137392,0,1
0.6595957963391603,1,0
0.6601810615465534,1,0
0.6604926357596892,1,0
0.660599568455839,0,1
0.6612489001321846,1,0
0.6613148531241926,1,0
0.6614233403159728,1,0
0.66157570149168,1,0
0.6624429005849284,1,0
0.6635011332665844,1,0
0.6635207061423308,1,0
0.6637717119553338,0,1
0.6639126950067319,1,0
0.6646233790912651,1,0
0.6654531265255874,1,0
0.6654885986715788,0,1
0.6658541210257504,1,0
0.6660210451477944,1,0
0.6666734436844854,1,0
0.6670022780120756,1,0
0.6675130640451041,1,0
0.6675453228097998,1,0
0.6677929767139907,1,0
0.6683874545746862,1,0
0.6686292506863756,1,0
0.6693029688567022,1,0
0.6694860723292926,1,0
0.6696319528956766,1,0
0.6702442725094309,1,0
0.6706059739945804,1,0
0.6709080948657138,0,1
0.6710014674871594,1,0
0.6714527564051379,1,0
0.6715963555543265,1,0
0.6717333409512698,1,0
0.6720817292980764,1,0
0.6725828149883656,1,0
0.6731779265250717,1,0
0.673458997205727,0,1
0.6736743373993115,1,0
0.6745197209436913,1,0
0.6749602285857925,1,0
0.6750228642383932,0,1
0.6755073806047085,1,0
0.6762368242210913,1,0
0.6766395576476681,0,1
0.6773967155944691,1,0
0.6775164629621523,0,1
0.677714662499686,0,1
0.6782456432109176,0,1
0.6787808872786795,1,0
0.6788045506936532,1,0
0.6788294347250136,1,0
0.6792109500749738,1,0
0.680531323230595,1,0
0.6807285403672729,0,1
0.6810065442305769,1,0
0.6816708402658833,1,0
0.6817061549621467,1,0
0.6822435747583615,1,0
0.6825445967256807,1,0
0.6828156570256076,0,1
0.6829420891156781,0,1
0.6829876941360161,1,0
0.6833141840423836,1,0
0.6836234099163758,1,0
0.684780601974633,0,1
0.6848746255223248,0,1
0.6852824037759716,1,0
0.6858892753460005,1,0
0.6861555596235593,0,1
0.6861802033458655,0,1
0.6862515541286296,1,0
0.6862567267140396,1,0
0.6863407238233673,1,0
0.6872841368998452,0,1
0.6879909481335619,1,0
0.6883349149542357,1,0
0.6885469835105212,1,0
0.6897779303755904,1,0
0.689864964562283,1,0
0.6900055949117921,1,0
0.6905188949082065,1,0
0.6916068320402088,0,1
0.691886401543249,1,0
0.6927826770586173,1,0
0.692874147079538,1,0
0.6937297926727549,1,0
0.6939281767163376,1,0
0.6941210708798918,1,0
0.6952750145727259,0,1
0.6953569755732765,1,0
0.6965382092730762,1,0
0.6969897846659076,1,0
0.6976118103951665,1,0
0.6977008592589424,1,0
0.6978043064544497,1,0
0.6979108955658836,0,1
0.6983651982089003,1,0
0.6987193696968681,1,0
0.6992624550905532,0,1
0.6994572709342141,0,1
0.6996149964512896,0,1
0.6996732396547809,1,0
0.700930722972644,1,0
0.70106672445033,1,0
0.7011189990500751,1,0
0.7015599261364105,0,1
0.7016131815737691,0,1
0.7016939540635512,1,0
0.7019483338021177,0,1
0.7021436652545464,1,0
0.7024981318905489,1,0
0.7025868450356824,1,0
0.7026257406547725,1,0
0.702970967404378,1,0
0.7032823400506021,1,0
0.7034436573672049,0,1
0.7038433249391334,1,0
0.7041008641666222,1,0
0.7047183181793839,1,0
0.7047957315416905,1,0
0.7049414513530341,0,1
0.7050355905776433,1,0
0.7055414820664638,1,0
0.706328418763737,1,0
0.7064100887307404,1,0
0.706946922114598,1,0
0.7083372151372929,1,0
0.708624043581887,1,0
0.7091600415855254,1,0
0.7091909995261608,1,0
0.7093552420033913,0,1
0.7120117608994776,0,1
0.7121494209236323,1,0
0.7122064801515454,0,1
0.7122309334900472,1,0
0.7123910841525538,1,0
0.7133585171302838,0,1
0.7136061240259561,1,0
0.7136742295714169,1,0
0.7137430638025666,1,0
0.7138883650295069,1,0
0.7139446832301495,1,0
0.7140134851113429,1,0
0.7140244362072802,0,1
0.7143437791059677,1,0
0.7143661402978502,1,0
0.7149686510434312,1,0
0.7151886734312205,1,0
0.7152787527921702,1,0
0.7154860481648687,1,0
0.71571500264148,1,0
0.7159709572121091,0,1
0.7162751481103954,1,0
0.7166218607737228,1,0
0.7169884461120858,1,0
0.7171135337312743,1,0
0.7176676403430732,1,0
0.7183276628171985,1,0
0.7187717995745,1,0
0.7187718928293113,1,0
0.7188245465909767,0,1
0.7192143031824033,1,0
0.7193511467242466,1,0
0.7194163110680316,0,1
0.719686566624098,0,1
0.7200027906466056,1,0
0.7200571475436357,1,0
0.7204108708303207,1,0
0.720825396513283,1,0
0.7209005383286704,1,0
0.7212104759619947,0,1
0.7231946671890679,1,0
0.7232274240959946,1,0
0.724055081434417,0,1
0.7244175504058751,1,0
0.7248588056403782,1,0
0.7250226462431408,1,0
0.7257115356747506,0,1
0.725968040790173,1,0
0.7260871550804857,1,0
0.726151362487063,0,1
0.7263491265854083,1,0
0.7263583014629599,1,0
0.7267907487846723,1,0
0.7268434346442029,1,0
0.7272748413739174,1,0
0.7274642800939931,1,0
0.7277077650035677,0,1
0.7277981578290302,1,0
0.728248461989735,0,1
0.7283897428937082,1,0
0.7288370297411003,1,0
0.728841028218919,1,0
0.7292113750750138,1,0
0.7293445952052507,1,0
0.7296282737473279,1,0
0.7296330353370739,1,0
0.7297467688243717,0,1
0.7300534981751171,1,0
0.73021000690436,1,0
0.7302835678880891,1,0
0.730316079978544,1,0
0.7304098680728115,1,0
0.7304860248470784,1,0
0.7305661257124234,1,0
0.7307350696683184,0,1
0.7310530288203958,1,0
0.7319797372993454,1,0
0.7323085364355437,1,0
0.7323432779251605,1,0
0.7324615371745344,1,0
0.7325092837983335,1,0
0.732518006225672,1,0
0.7330479526521138,1,0
0.7337688961175638,0,1
0.7337924474496675,1,0
0.7341425636973179,1,0
0.7345033038540114,1,0
0.7349786877440841,1,0
0.7354756459261785,0,1
0.7361655407042716,0,1
0.736335709354999,1,0
0.7367438652772084,1,0
0.7369876378548104,1,0
0.7371776067098414,0,1
0.7374111612445765,1,0
0.7374731417928377,1,0
0.7376043821941702,1,0
0.73855515511976,1,0
0.7387645836319877,1,0
0.7389272985187884,1,0
0.7391591635841626,1,0
0.7391621726392748,1,0
0.7398553920651025,1,0
0.7399170441447762,1,0
0.7402255507909472,0,1
0.740365291355572,1,0
0.7410873962262552,1,0
0.7418826580700414,1,0
0.7423431917078461,0,1
0.74254455001442,0,1
0.7430524062745918,1,0
0.7440537071013628,0,1
0.7448366040226736,0,1
0.745336839763136,0,1
0.7453925693142008,0,1
0.7457160447303158,0,1
0.745737966386211,1,0
0.7465228051944938,1,0
0.7466976625464392,1,0
0.7470902880771322,0,1
0.7473121048512925,1,0
0.7473606803200019,1,0
0.7473943909544366,1,0
0.7481662106023339,1,0
0.7487013869259694,0,1
0.7500610995280483,1,0
0.7512539368263716,1,0
0.7515000948817744,1,0
0.7516252585087917,1,0
0.7520439751226988,1,0
0.7520542097985875,1,0
0.7526204628688574,1,0
0.7530707937245092,1,0
0.7534490507067424,0,1
0.7538672486477748,1,0
0.753877647103701,1,0
0.7544635066292832,1,0
0.7546400602073997,1,0
0.7549657005032163,1,0
0.7553778625949835,1,0
0.7553885757724339,0,1
0.7555341483282858,1,0
0.7557950141655274,1,0
0.755999730976657,1,0
0.7571029034349267,1,0
0.757190198964626,1,0
0.7573198942665382,1,0
0.7581110860338851,1,0
0.7583962466900953,1,0
0.7585162905088921,1,0
0.7586002873113049,1,0
0.7586926031352871,1,0
0.7589330444057096,1,0
0.7591333049741101,1,0
0.7593590638716233,0,1
0.7594396192685747,0,1
0.7594728830181584,1,0
0.7596415076905108,1,0
0.7597387699295108,0,1
0.7612016134145737,1,0
0.7623557339430994,1,0
0.762773807254024,1,0
0.7628740854424203,1,0
0.7633998932262901,0,1
0.7635635058994857,1,0
0.7639388565624236,1,0
0.7642102932738067,1,0
0.7659737232334083,0,1
0.7665053445401319,1,0
0.7665951826649134,1,0
0.7670360698171074,1,0
0.7682503022677395,1,0
0.7683108047641406,1,0
0.7689173396086374,1,0
0.76957802933718,1,0
0.7702432198452452,0,1
0.7706262408696685,0,1
0.7707654014551674,0,1
0.7721010970519464,1,0
0.7722966395973933,1,0
0.7723079979532601,1,0
0.7728425847984676,1,0
0.7732198295648518,1,0
0.7733523611399494,1,0
0.7740587825153163,1,0
0.7753504688598017,1,0
0.7755192826951027,1,0
0.7755856653649635,1,0
0.7756529834330959,1,0
0.77625864305343,1,0
0.7765298273676113,1,0
0.7765469518873269,1,0
0.7768021089641027,1,0
0.7770696189032353,1,0
0.7770870236599904,1,0
0.7776674272512224,0,1
0.7778604858052183,0,1
0.7783407048619156,1,0
0.7792189656455601,1,0
0.779323915441759,0,1
0.7794565028744301,1,0
0.7800374453742528,1,0
0.7805247633437142,1,0
0.7817724949197408,1,0
0.7818366151688958,1,0
0.7819087888760755,1,0
0.7825891676066487,1,0
0.7826637882796768,1,0
0.7826662568449305,1,0
0.7829411882505136,0,1
0.7834177133011939,1,0
0.7842605118925581,1,0
0.7845152941853888,1,0
0.7847685514018969,1,0
0.785175988716538,0,1
0.7854910141762677,1,0
